location_id,date,weather_condition,temp_c,rainfall_mm,aqi,traffic_level,car_pct,bus_pct,metro_pct,ebikes_bikes_pct,shuttle_walk_pct
69,2020-11-06,Clear / Sunny,25,7,50,Low Traffic,25.8,23.3,20.9,15.3,14.7
69,2020-11-08,Pleasant / Cool,32,7,108,Moderate Traffic,15,19.1,17.5,23.8,24.6
69,2020-11-15,Clear / Sunny,24,3,92,Low Traffic,25.4,24.4,19.1,15.3,15.8
69,2020-11-22,Partly Cloudy,28,0,128,Low Traffic,24.4,24.8,21.9,14.6,14.3
69,2020-11-25,Clear / Sunny,28,6,155,Heavy Congestion,16.3,18.8,31.1,18.3,15.5
69,2020-11-26,Clear / Sunny,26,4,104,Moderate Traffic,23.2,22.6,23.8,15.5,14.9
69,2020-11-29,Clear / Sunny,24,1,64,Low Traffic,24.1,26.4,18.8,14.7,16
69,2020-12-07,Pleasant / Cool,22,1,113,Moderate Traffic,14.8,17.6,18.3,24.3,25
69,2020-12-08,Pleasant / Cool,22,4,115,Heavy Congestion,10.4,14.2,24.5,26.5,24.4
69,2020-12-18,Pleasant / Cool,22,4,83,Low Traffic,16.7,18.4,14.3,25,25.6
69,2020-12-24,Pleasant / Cool,18,5,115,Moderate Traffic,14,19.5,17.7,22.9,25.9
69,2021-01-03,Pleasant / Cool,13,1,88,Heavy Congestion,10.7,14.2,23.6,27.8,23.7
69,2021-01-06,Pleasant / Cool,20,4,90,Heavy Congestion,10.4,14.7,25.3,27.1,22.5
69,2021-01-07,Pleasant / Cool,19,5,65,Moderate Traffic,16.4,20,16.8,23.4,23.4
69,2021-01-10,Pleasant / Cool,22,0,70,Heavy Congestion,11.4,14.5,23.7,26.4,24
69,2021-01-14,Pleasant / Cool,21,0,117,Heavy Congestion,10,14.8,24.7,26.7,23.8
69,2021-01-16,Pleasant / Cool,10,4,109,Low Traffic,16.6,20.3,14.4,24.7,24
69,2021-01-17,Pleasant / Cool,17,1,48,Heavy Congestion,11.1,13.1,24.3,28.4,23.1
69,2021-01-23,Pleasant / Cool,19,2,70,Moderate Traffic,14.4,19.9,16.8,24.5,24.4
69,2021-01-26,Pleasant / Cool,21,2,100,Low Traffic,17.6,20.3,15.9,21.5,24.7
69,2021-01-29,Pleasant / Cool,22,0,139,Low Traffic,18.3,18,14.6,22.6,26.5
69,2021-01-31,Pleasant / Cool,10,5,88,Moderate Traffic,14.7,18.9,17.2,25.8,23.4
69,2021-02-04,Pleasant / Cool,21,4,134,Moderate Traffic,14.9,19.3,19.2,23.1,23.5
69,2021-02-05,Pleasant / Cool,22,5,104,Low Traffic,17.7,18.3,16.6,24.5,22.9
69,2021-02-14,Pleasant / Cool,20,3,119,Moderate Traffic,15.7,18.5,17.6,24.4,23.8
69,2021-02-16,Pleasant / Cool,8,5,111,Heavy Congestion,11,14.5,23.5,26.5,24.5
69,2021-02-17,Pleasant / Cool,19,1,52,Heavy Congestion,11.1,14.7,22.6,28.2,23.4
69,2021-02-18,Pleasant / Cool,14,0,55,Heavy Congestion,10.7,13.8,24.6,25.9,25
69,2021-02-20,Pleasant / Cool,8,5,118,Heavy Congestion,11,14.6,25,27.3,22.1
69,2021-02-26,Pleasant / Cool,13,5,111,Low Traffic,18.3,18.6,14.8,23.9,24.4
69,2021-02-28,Pleasant / Cool,12,5,98,Moderate Traffic,14.8,20.7,17.5,23.3,23.7
69,2021-03-03,Pleasant / Cool,27,4,56,Heavy Congestion,9.7,12.9,25.9,27.8,23.7
69,2021-03-04,Partly Cloudy,29,3,68,Heavy Congestion,16.1,17.5,34.8,15.8,15.8
69,2021-03-10,Clear / Sunny,24,0,128,Heavy Congestion,16.4,18.8,32.6,17.9,14.3
69,2021-03-13,Pleasant / Cool,30,6,103,Heavy Congestion,10.7,14.6,24.3,25.2,25.2
69,2021-03-14,Pleasant / Cool,31,7,86,Low Traffic,16.8,19.9,14.9,22.7,25.7
69,2021-03-28,Pleasant / Cool,25,7,94,Moderate Traffic,14.6,18.6,17.8,25,24
69,2021-03-29,Clear / Sunny,25,8,46,Low Traffic,25.8,22.6,20.3,15.7,15.6
69,2021-03-31,Clear / Sunny,28,6,94,Heavy Congestion,16.8,17.4,32.1,18.1,15.6
69,2021-04-19,Clear / Sunny,30,0,88,Moderate Traffic,21.3,24.9,23.9,14.2,15.7
69,2021-05-01,Clear / Sunny,33,0,158,Low Traffic,25.9,25.9,19.9,14.6,13.7
69,2021-05-04,Clear / Sunny,35,0,159,Moderate Traffic,22.6,25.7,23.1,14.6,14
69,2021-05-09,Clear / Sunny,32,0,45,Heavy Congestion,17.1,20.3,30.6,16.3,15.7
69,2021-05-10,Clear / Sunny,33,0,160,Low Traffic,25.2,25.6,20.5,14.9,13.8
69,2021-05-16,Clear / Sunny,34,0,100,Moderate Traffic,22.8,22.5,23.7,15.3,15.7
69,2021-05-17,Clear / Sunny,32,0,67,Low Traffic,25.8,24.8,20.4,15.3,13.7
69,2021-05-20,Clear / Sunny,33,0,66,Low Traffic,25.8,24,21.1,15.1,14
69,2021-05-27,Clear / Sunny,34,0,66,Heavy Congestion,16.2,19.3,33.2,16.3,15
69,2021-05-29,Clear / Sunny,33,0,74,Heavy Congestion,16.1,19.4,31.6,17.5,15.4
69,2021-06-14,Thunderstorm,30,68,74,Low Traffic,37.5,32.7,24.9,2.2,2.7
69,2021-06-17,Heavy Rain,28,36,73,Low Traffic,36.9,33.1,24.8,2.2,3
69,2021-06-25,Heavy Rain,32,86,63,Heavy Congestion,24.7,23.4,46.1,2.7,3.1
69,2021-06-28,Thunderstorm,24,54,153,Moderate Traffic,34.7,30.5,29.4,2.3,3.1
69,2021-07-02,Thunderstorm,32,63,82,Heavy Congestion,23.8,24.2,46,2.8,3.2
69,2021-07-08,Thunderstorm,31,49,55,Heavy Congestion,23.7,23.5,46.9,2.8,3.1
69,2021-07-12,Thunderstorm,28,97,91,Moderate Traffic,34.9,29.6,30.4,2.2,2.9
69,2021-07-13,Heavy Rain,31,51,143,Heavy Congestion,26.8,25.5,42.2,2.5,3
69,2021-07-18,Thunderstorm,29,97,63,Low Traffic,35.5,31.1,27.9,2.3,3.2
69,2021-07-27,Heavy Rain,32,37,119,Low Traffic,38.5,29.5,27.1,2.1,2.8
69,2021-08-09,Heavy Rain,28,84,96,Low Traffic,38,31,26,2.1,2.9
69,2021-08-16,Heavy Rain,28,51,114,Moderate Traffic,32.3,31.4,30.9,2.4,3
69,2021-08-20,Thunderstorm,32,44,158,Heavy Congestion,25.9,25.3,43.2,2.5,3.1
69,2021-08-26,Heavy Rain,26,104,151,Heavy Congestion,24.1,23.8,46.6,2.7,2.8
69,2021-09-01,Thunderstorm,30,99,61,Low Traffic,38.5,29.5,26.9,2.1,3
69,2021-09-02,Thunderstorm,29,108,101,Heavy Congestion,24.6,24.7,45.2,2.4,3.1
69,2021-09-08,Heavy Rain,25,30,142,Moderate Traffic,34.5,31.3,29.3,2.1,2.8
69,2021-09-11,Thunderstorm,28,46,158,Heavy Congestion,23.1,26.1,45,2.8,3
69,2021-09-19,Thunderstorm,28,63,154,Moderate Traffic,33.4,31.7,29.8,2.1,3
69,2021-09-20,Thunderstorm,24,93,46,Moderate Traffic,34.1,31.5,29.1,2.2,3.1
69,2021-09-24,Thunderstorm,24,84,109,Heavy Congestion,24.6,25.7,44.4,2.4,2.9
69,2021-09-25,Thunderstorm,26,49,72,Moderate Traffic,31.5,32,31.5,2.1,2.9
69,2021-10-02,Partly Cloudy,26,6,107,Heavy Congestion,15.8,17.5,34.9,17,14.8
69,2021-10-03,Partly Cloudy,32,3,119,Heavy Congestion,17,18,34,17.3,13.7
69,2021-10-12,Partly Cloudy,23,10,140,Heavy Congestion,16.2,18.2,33.5,18,14.1
69,2021-10-18,Pleasant / Cool,25,6,160,Low Traffic,16.8,19,16.2,23.5,24.5
69,2021-10-19,Clear / Sunny,25,7,79,Heavy Congestion,15.7,19.3,33.9,16.8,14.3
69,2021-10-22,Partly Cloudy,22,1,99,Heavy Congestion,17.1,19.5,32.8,17,13.6
69,2021-10-23,Partly Cloudy,25,4,106,Moderate Traffic,22.6,24,22.1,16.1,15.2
69,2021-10-25,Clear / Sunny,26,6,122,Low Traffic,24.4,26.4,19.6,15,14.6
69,2021-10-27,Clear / Sunny,25,0,110,Low Traffic,24.3,25.9,19.4,15.4,15
69,2021-11-07,Pleasant / Cool,27,1,74,Low Traffic,16.3,18.8,16,24.5,24.4
69,2021-11-13,Clear / Sunny,22,5,97,Low Traffic,24.1,23.6,20.5,15.9,15.9
69,2021-11-14,Clear / Sunny,27,10,88,Low Traffic,24,25.5,19.6,16.4,14.5
69,2021-11-16,Pleasant / Cool,22,10,127,Heavy Congestion,10.4,13.2,25.7,26.5,24.2
69,2021-11-27,Partly Cloudy,26,0,146,Moderate Traffic,22.3,26.6,21.2,15.2,14.7
69,2021-12-01,Pleasant / Cool,8,5,64,Heavy Congestion,10.5,14,25.2,26.9,23.4
69,2021-12-06,Pleasant / Cool,20,4,118,Moderate Traffic,14.6,18,18.4,23.2,25.8
69,2021-12-07,Pleasant / Cool,13,1,56,Heavy Congestion,10.7,13.4,22.7,28.5,24.7
69,2021-12-09,Pleasant / Cool,14,0,120,Moderate Traffic,15,20,18.3,22.8,23.9
69,2021-12-10,Pleasant / Cool,21,3,63,Low Traffic,17.9,19.8,14.8,22.6,24.9
69,2021-12-23,Pleasant / Cool,10,0,70,Moderate Traffic,16.1,20,17.1,23.9,22.9
69,2021-12-26,Pleasant / Cool,8,5,139,Moderate Traffic,13.9,20.1,18,24.7,23.3
69,2021-12-27,Pleasant / Cool,10,3,130,Low Traffic,17.8,19.3,15.7,24.4,22.8
69,2021-12-31,Pleasant / Cool,22,1,158,Low Traffic,16.5,20.6,15,23.2,24.7
69,2022-01-08,Pleasant / Cool,21,1,79,Heavy Congestion,10.5,13.4,26.8,26.4,22.9
69,2022-01-09,Pleasant / Cool,13,3,59,Low Traffic,16.6,20.6,15.7,23.2,23.9
69,2022-01-10,Pleasant / Cool,18,4,103,Moderate Traffic,16,19.5,18.2,22.9,23.4
69,2022-01-12,Pleasant / Cool,9,0,134,Heavy Congestion,10.8,15.3,23.9,26.3,23.7
69,2022-01-26,Pleasant / Cool,20,0,107,Moderate Traffic,14.3,20.2,18.3,24.5,22.7
69,2022-02-03,Pleasant / Cool,17,1,95,Heavy Congestion,11.2,14.2,23.9,25.8,24.9
69,2022-02-04,Pleasant / Cool,18,2,85,Low Traffic,17.4,18.4,14.9,23.6,25.7
69,2022-02-05,Pleasant / Cool,15,3,155,Moderate Traffic,16.2,18.4,18.9,23.3,23.2
69,2022-03-07,Partly Cloudy,22,5,52,Low Traffic,25.6,25.9,20,14.3,14.2
69,2022-03-11,Pleasant / Cool,29,10,138,Low Traffic,17.4,20.2,13.9,24.9,23.6
69,2022-03-23,Partly Cloudy,22,6,99,Heavy Congestion,16.9,19.2,33.2,15.9,14.8
69,2022-03-24,Pleasant / Cool,24,3,160,Low Traffic,17,19.6,14.8,23.8,24.8
69,2022-03-26,Pleasant / Cool,29,5,100,Heavy Congestion,11.1,13.4,25.1,25.9,24.5
69,2022-04-19,Clear / Sunny,31,0,108,Moderate Traffic,22.3,25.4,21.7,15.8,14.8
69,2022-04-22,Clear / Sunny,32,0,99,Low Traffic,23.4,26.4,21,15.1,14.1
69,2022-04-27,Clear / Sunny,32,0,128,Moderate Traffic,23,23.8,22.3,15,15.9
69,2022-04-28,Clear / Sunny,31,0,85,Heavy Congestion,17,18.2,31.9,18.6,14.3
69,2022-04-29,Clear / Sunny,30,0,85,Heavy Congestion,16.9,19.2,32.1,17.9,13.9
69,2022-04-30,Clear / Sunny,35,0,87,Low Traffic,24.5,25.9,20.1,15.8,13.7
69,2022-05-04,Clear / Sunny,32,0,115,Moderate Traffic,23.5,25.4,21.9,14.8,14.4
69,2022-05-11,Clear / Sunny,34,0,63,Moderate Traffic,21,24.8,23.9,14.8,15.5
69,2022-05-23,Clear / Sunny,33,0,82,Low Traffic,23.7,25.7,19.6,15,16
69,2022-05-25,Clear / Sunny,30,0,83,Low Traffic,25.7,24.9,20.6,14.6,14.2
69,2022-06-09,Heavy Rain,28,100,114,Moderate Traffic,32.4,32.5,29.9,2.2,3
69,2022-06-12,Heavy Rain,26,72,58,Low Traffic,35.5,33.6,26.1,2,2.8
69,2022-06-13,Thunderstorm,28,102,143,Heavy Congestion,26.5,25.6,42.1,2.7,3.1
69,2022-06-22,Heavy Rain,32,63,89,Low Traffic,35.8,33.1,25.8,2.2,3.1
69,2022-06-28,Heavy Rain,31,67,120,Low Traffic,35.2,32.1,27.1,2.4,3.2
69,2022-07-18,Heavy Rain,29,66,110,Heavy Congestion,25.1,23.5,46,2.6,2.8
69,2022-07-31,Heavy Rain,24,105,46,Heavy Congestion,23.9,24.2,46.9,2.3,2.7
69,2022-08-05,Thunderstorm,25,71,101,Low Traffic,36.1,31.8,26.8,2.3,3
69,2022-08-22,Thunderstorm,32,52,157,Low Traffic,37.2,30.8,27,2.1,2.9
69,2022-09-04,Thunderstorm,32,59,68,Low Traffic,38,29.8,26.9,2.2,3.1
69,2022-09-08,Thunderstorm,32,109,66,Moderate Traffic,31.5,34,29.3,2.3,2.9
69,2022-09-17,Heavy Rain,27,91,157,Low Traffic,34.7,33.5,26.8,2.3,2.7
69,2022-09-18,Heavy Rain,24,70,108,Heavy Congestion,23.5,24.9,46.1,2.5,3
69,2022-09-20,Heavy Rain,32,54,54,Heavy Congestion,25.5,23,45.9,2.5,3.1
69,2022-09-23,Thunderstorm,24,108,111,Heavy Congestion,25.5,24.5,44.3,2.5,3.2
69,2022-09-28,Heavy Rain,26,98,85,Low Traffic,34.5,33,27.3,2.2,3
69,2022-10-02,Partly Cloudy,28,5,112,Moderate Traffic,24.2,23.9,23.6,14,14.3
69,2022-10-07,Clear / Sunny,23,9,77,Heavy Congestion,15.5,19.1,32,17.3,16.1
69,2022-10-09,Clear / Sunny,30,0,141,Moderate Traffic,21.8,24.9,22.4,15,15.9
69,2022-10-24,Partly Cloudy,27,9,122,Moderate Traffic,21.3,23.8,24.1,14.8,16
69,2022-10-25,Partly Cloudy,22,1,123,Low Traffic,24,25.8,21,14.3,14.9
69,2022-10-26,Pleasant / Cool,27,10,68,Heavy Congestion,11.5,13.3,24,26.3,24.9
69,2022-10-29,Pleasant / Cool,32,10,147,Heavy Congestion,10.7,14.3,24,25.4,25.6
69,2022-10-30,Clear / Sunny,25,2,58,Moderate Traffic,22.2,25.9,21.9,14.4,15.6
69,2022-10-31,Partly Cloudy,31,7,106,Low Traffic,26.3,23.4,20.7,15.7,13.9
69,2022-11-06,Pleasant / Cool,28,2,92,Heavy Congestion,10,13.4,25.7,25.6,25.3
69,2022-11-21,Pleasant / Cool,28,9,70,Heavy Congestion,9.7,14.3,25.8,27.9,22.3
69,2022-11-30,Clear / Sunny,25,0,160,Moderate Traffic,23.4,23.9,22.5,14.9,15.3
69,2022-12-01,Pleasant / Cool,16,1,66,Moderate Traffic,14.4,19.7,18.3,22.9,24.7
69,2022-12-04,Pleasant / Cool,12,3,93,Low Traffic,15.7,20,15.8,23.9,24.6
69,2022-12-05,Pleasant / Cool,17,0,78,Heavy Congestion,11,14.6,23.6,25.7,25.1
69,2022-12-08,Pleasant / Cool,9,0,85,Low Traffic,17.1,20,15.8,22.2,24.9
69,2022-12-09,Pleasant / Cool,11,0,115,Moderate Traffic,15.8,18.2,17.9,24.5,23.6
69,2022-12-15,Pleasant / Cool,17,5,59,Moderate Traffic,15.1,20.5,17,23.5,23.9
69,2022-12-22,Pleasant / Cool,15,4,94,Low Traffic,18.4,18.5,16.1,23.2,23.8
69,2022-12-25,Pleasant / Cool,11,3,120,Heavy Congestion,10.1,15.1,26.1,25.4,23.3
70,2019-01-04,Pleasant / Cool,10,4,102,Moderate Traffic,15.1,18.6,17.1,23.6,25.6
70,2019-01-06,Pleasant / Cool,16,5,127,Low Traffic,16.2,20.7,15.5,23.2,24.4
70,2019-01-21,Pleasant / Cool,22,4,87,Low Traffic,17,19.6,14.7,23.8,24.9
70,2019-01-25,Pleasant / Cool,13,5,110,Heavy Congestion,10.6,13.1,25.8,27.9,22.6
70,2019-01-31,Pleasant / Cool,21,0,113,Low Traffic,15.9,18.5,15.7,24.6,25.3
70,2019-02-13,Pleasant / Cool,11,4,109,Heavy Congestion,11.1,14.1,24,25.9,24.9
70,2019-02-20,Pleasant / Cool,11,5,91,Low Traffic,16.6,19.1,15.6,23.7,25
70,2019-02-28,Pleasant / Cool,10,3,86,Low Traffic,17,19.7,16.2,23.3,23.8
70,2019-03-11,Pleasant / Cool,22,3,113,Low Traffic,17.8,17.7,14.6,25.5,24.4
70,2019-03-15,Partly Cloudy,22,2,105,Moderate Traffic,20.8,27.1,21.9,15.3,14.9
70,2019-03-16,Pleasant / Cool,30,8,101,Low Traffic,17,20.4,15.3,23.5,23.8
70,2019-03-22,Pleasant / Cool,32,4,110,Moderate Traffic,16.2,18.8,16.8,24.8,23.4
70,2019-04-03,Clear / Sunny,33,0,102,Low Traffic,23.6,24.4,20.3,16,15.7
70,2019-04-15,Clear / Sunny,30,0,92,Heavy Congestion,16.7,19.7,31.1,18,14.5
70,2019-04-18,Clear / Sunny,34,0,112,Heavy Congestion,16.2,17.8,31.6,18.6,15.8
70,2019-04-23,Clear / Sunny,31,0,123,Moderate Traffic,21.7,25.7,23.7,13.8,15.1
70,2019-05-03,Clear / Sunny,35,0,45,Heavy Congestion,16.4,19.4,30.6,18,15.6
70,2019-05-24,Clear / Sunny,31,0,149,Moderate Traffic,23.5,26.1,21.3,15.4,13.7
70,2019-05-27,Clear / Sunny,36,0,99,Moderate Traffic,22.3,25,21.6,16,15.1
70,2019-06-06,Heavy Rain,29,91,64,Heavy Congestion,23.5,24.7,46.1,2.7,3
70,2019-06-09,Heavy Rain,28,47,92,Moderate Traffic,32.1,33.2,29.5,2.3,2.9
70,2019-06-14,Thunderstorm,27,85,92,Heavy Congestion,25.5,23.5,45.5,2.6,2.9
70,2019-06-15,Heavy Rain,27,103,123,Low Traffic,36.9,32,25.8,2.4,2.9
70,2019-06-21,Heavy Rain,25,103,97,Heavy Congestion,23.6,25,45.6,2.8,3
70,2019-06-25,Thunderstorm,24,51,139,Moderate Traffic,33,31.5,30.5,2,3
70,2019-07-04,Heavy Rain,32,85,103,Heavy Congestion,23,24.5,46.7,2.6,3.2
70,2019-07-14,Thunderstorm,26,60,128,Moderate Traffic,32.9,32.4,29.7,2.3,2.7
70,2019-07-17,Thunderstorm,27,34,116,Heavy Congestion,25.2,25.5,43.8,2.6,2.9
70,2019-07-19,Thunderstorm,25,73,77,Heavy Congestion,24.4,25.9,44.3,2.5,2.9
70,2019-07-20,Heavy Rain,26,89,74,Heavy Congestion,25.8,24.5,44,2.6,3.1
70,2019-07-24,Heavy Rain,32,86,143,Heavy Congestion,25,23.3,46.3,2.5,2.9
70,2019-08-01,Thunderstorm,27,96,82,Moderate Traffic,32.8,31.8,29.9,2.2,3.3
70,2019-08-05,Thunderstorm,32,77,70,Heavy Congestion,25.1,25.6,43.6,2.6,3.1
70,2019-08-16,Thunderstorm,25,52,80,Moderate Traffic,32.7,32.8,29.6,2.1,2.8
70,2019-08-31,Heavy Rain,32,82,139,Low Traffic,36.8,32,25.6,2.4,3.2
70,2019-09-07,Thunderstorm,24,104,63,Moderate Traffic,32.5,32.8,29.9,2,2.8
70,2019-09-09,Heavy Rain,25,41,79,Heavy Congestion,24.9,26.1,43.5,2.6,2.9
70,2019-10-03,Clear / Sunny,30,2,48,Moderate Traffic,22.6,24.8,23,15,14.6
70,2019-10-07,Partly Cloudy,31,6,66,Heavy Congestion,15.4,19.5,31.5,18.2,15.4
70,2019-10-10,Partly Cloudy,32,0,95,Heavy Congestion,16.6,19.4,32.1,16.1,15.8
70,2019-10-15,Clear / Sunny,27,10,128,Moderate Traffic,21.6,25.1,22.5,15.2,15.6
70,2019-10-28,Clear / Sunny,30,10,68,Moderate Traffic,23.3,24.2,22.8,14.8,14.9
70,2019-11-10,Pleasant / Cool,23,0,114,Heavy Congestion,10.5,13.8,25.3,25.7,24.7
70,2019-11-19,Clear / Sunny,28,1,59,Moderate Traffic,23.3,23.4,22.1,14.9,16.3
70,2019-11-24,Partly Cloudy,28,4,77,Heavy Congestion,15.7,19.3,32.7,16.5,15.8
70,2019-11-29,Pleasant / Cool,26,2,131,Heavy Congestion,9.9,14,25,27.2,23.9
70,2019-12-05,Pleasant / Cool,11,4,74,Heavy Congestion,10.4,14,24.5,27.2,23.9
70,2019-12-08,Pleasant / Cool,19,3,120,Heavy Congestion,11,15.1,25.5,25.9,22.5
70,2019-12-18,Pleasant / Cool,15,3,58,Low Traffic,17.1,19.6,15.5,23.9,23.9
70,2019-12-28,Pleasant / Cool,22,5,108,Low Traffic,17.9,18,16.7,23.5,23.9
70,2019-12-29,Pleasant / Cool,13,1,138,Moderate Traffic,15.6,19.5,16.2,24.6,24.1
70,2020-01-14,Pleasant / Cool,9,0,148,Low Traffic,16.2,18.5,16,24,25.3
70,2020-01-18,Pleasant / Cool,10,5,64,Moderate Traffic,16.5,19.3,17.2,23.7,23.3
70,2020-01-20,Pleasant / Cool,20,1,59,Moderate Traffic,16.9,18.8,17.7,22.9,23.7
70,2020-01-24,Pleasant / Cool,21,1,82,Low Traffic,16.1,20,15.9,24.8,23.2
70,2020-01-25,Pleasant / Cool,11,4,127,Heavy Congestion,10.8,13.7,23.9,27,24.6
70,2020-01-29,Pleasant / Cool,9,4,148,Low Traffic,18,19,14.9,23.9,24.2
70,2020-02-07,Pleasant / Cool,11,2,100,Moderate Traffic,15.8,20.1,16.2,23.6,24.3
70,2020-02-12,Pleasant / Cool,9,2,89,Heavy Congestion,11.4,13.5,24.6,25.3,25.2
70,2020-02-14,Pleasant / Cool,17,4,139,Moderate Traffic,14.8,19.4,18.8,24.2,22.8
70,2020-02-19,Pleasant / Cool,21,2,82,Heavy Congestion,11.3,13.5,23.9,27.6,23.7
70,2020-03-01,Pleasant / Cool,29,8,63,Low Traffic,15.9,19.3,15.1,23.5,26.2
70,2020-03-06,Partly Cloudy,29,10,56,Heavy Congestion,17.3,19.2,31.9,17.5,14.1
70,2020-03-17,Clear / Sunny,32,9,143,Low Traffic,25.3,24.5,19.2,15.4,15.6
70,2020-03-28,Clear / Sunny,24,3,107,Moderate Traffic,20.3,25.5,23.9,14.8,15.5
70,2020-04-09,Clear / Sunny,34,0,143,Low Traffic,25.5,25.1,19.8,14.3,15.3
70,2020-04-13,Clear / Sunny,33,0,113,Heavy Congestion,17.1,18.7,33.4,16,14.8
70,2020-04-14,Clear / Sunny,30,0,53,Heavy Congestion,16.4,19.3,32.6,17,14.7
70,2020-04-15,Clear / Sunny,34,0,80,Low Traffic,23.4,26.2,20.4,14.8,15.2
70,2020-04-18,Clear / Sunny,32,0,88,Moderate Traffic,22.2,24.5,22,14.7,16.6
70,2020-04-21,Clear / Sunny,34,0,116,Low Traffic,25.9,26,19.2,14.3,14.6
70,2020-05-01,Clear / Sunny,30,0,137,Moderate Traffic,23.4,24.3,23.5,14.9,13.9
70,2020-05-02,Clear / Sunny,35,0,66,Moderate Traffic,22.6,25.2,21.3,15.1,15.8
70,2020-05-04,Clear / Sunny,36,0,159,Heavy Congestion,16.5,19.2,31.8,17.8,14.7
70,2020-05-07,Clear / Sunny,34,0,77,Moderate Traffic,23.2,25.6,21.4,15.8,14
70,2020-05-19,Clear / Sunny,35,0,139,Moderate Traffic,23,25.9,22.1,15,14
70,2020-05-20,Clear / Sunny,31,0,72,Low Traffic,24.7,24.2,20.2,15.7,15.2
70,2020-05-22,Clear / Sunny,31,0,70,Heavy Congestion,16.5,19,34,16.1,14.4
70,2020-05-26,Clear / Sunny,36,0,82,Heavy Congestion,16.7,18.4,33.7,16.1,15.1
70,2020-05-28,Clear / Sunny,33,0,101,Moderate Traffic,22.1,23.8,22.8,16.5,14.8
70,2020-06-03,Heavy Rain,29,105,145,Heavy Congestion,26.7,23.6,43.7,2.7,3.3
70,2020-06-08,Thunderstorm,25,35,136,Heavy Congestion,24.8,23.1,46.6,2.5,3
70,2020-06-16,Thunderstorm,32,51,46,Moderate Traffic,33.4,31.5,29.9,2.2,3
70,2020-06-25,Heavy Rain,30,71,91,Low Traffic,36.9,32.6,25,2.4,3.1
70,2020-06-26,Heavy Rain,31,48,83,Moderate Traffic,32.7,31,31.1,2.1,3.1
70,2020-06-27,Heavy Rain,29,66,46,Low Traffic,36,30.7,28.2,2,3.1
70,2020-06-28,Thunderstorm,30,77,68,Low Traffic,37.3,31,26.8,2.2,2.7
70,2020-07-08,Heavy Rain,24,65,62,Heavy Congestion,23.6,23.7,46.8,2.8,3.1
70,2020-07-10,Heavy Rain,30,33,119,Heavy Congestion,24.7,24.4,45.4,2.6,2.9
70,2020-07-18,Thunderstorm,32,108,81,Low Traffic,35,32.6,27.3,2.2,2.9
70,2020-08-02,Heavy Rain,29,90,88,Moderate Traffic,32.6,31.1,30.8,2.3,3.2
70,2020-08-08,Thunderstorm,25,47,92,Heavy Congestion,24.3,22.7,47.4,2.7,2.9
70,2020-08-12,Thunderstorm,30,91,160,Heavy Congestion,25.7,23.1,45.4,2.6,3.2
70,2020-08-13,Thunderstorm,24,87,146,Low Traffic,38.9,29.6,26.4,2.3,2.8
70,2020-08-15,Heavy Rain,31,85,118,Low Traffic,37.3,31.9,25.9,2.1,2.8
70,2020-08-20,Thunderstorm,25,67,52,Low Traffic,37.3,32,25.5,2.3,2.9
70,2020-08-28,Heavy Rain,28,82,75,Heavy Congestion,24.6,25.3,44.2,2.7,3.2
70,2020-08-31,Heavy Rain,26,92,110,Heavy Congestion,26.6,25.8,42.1,2.5,3
70,2020-09-02,Heavy Rain,28,44,144,Moderate Traffic,32.2,32.5,30.5,2,2.8
70,2020-09-05,Thunderstorm,25,56,156,Low Traffic,37.4,31.3,26.1,2.1,3.1
70,2020-09-20,Heavy Rain,28,69,112,Low Traffic,36.9,31.9,26,2.4,2.8
70,2020-09-22,Heavy Rain,28,71,105,Heavy Congestion,26.7,24.9,42.8,2.6,3
70,2020-10-04,Clear / Sunny,23,4,68,Heavy Congestion,15.6,18.1,32.3,18,16
70,2020-10-12,Partly Cloudy,28,1,157,Heavy Congestion,15.2,19.1,34.5,17.2,14
70,2020-10-14,Pleasant / Cool,28,10,127,Heavy Congestion,10.3,14.4,26.8,25.2,23.3
70,2020-10-18,Pleasant / Cool,23,1,70,Low Traffic,18.8,18.6,15.1,23.5,24
70,2020-10-25,Pleasant / Cool,30,1,53,Heavy Congestion,10.7,13.4,24.3,26.3,25.3
70,2020-10-31,Clear / Sunny,27,10,78,Low Traffic,25.5,24.8,19.3,14.8,15.6
70,2020-11-01,Clear / Sunny,31,0,47,Moderate Traffic,21,25.1,22.8,16,15.1
70,2020-11-05,Pleasant / Cool,26,1,95,Heavy Congestion,11.4,14.1,23.8,27.3,23.4
70,2020-11-16,Clear / Sunny,23,10,92,Low Traffic,26.3,26.2,19.2,14.4,13.9
70,2020-11-18,Clear / Sunny,24,6,102,Moderate Traffic,23.8,22.8,24.1,15.5,13.8
70,2020-11-24,Pleasant / Cool,31,5,57,Moderate Traffic,15.3,19.1,16.6,25,24
70,2020-11-28,Partly Cloudy,26,1,86,Low Traffic,23.4,25.7,20.9,15.5,14.5
70,2020-12-06,Pleasant / Cool,13,3,78,Low Traffic,16.2,20.1,15.7,25,23
70,2020-12-07,Pleasant / Cool,22,4,51,Heavy Congestion,10.5,13.2,25.9,25.5,24.9
70,2020-12-12,Pleasant / Cool,14,0,58,Heavy Congestion,10,14.4,25.8,27.1,22.7
70,2020-12-14,Pleasant / Cool,11,1,47,Heavy Congestion,10.5,14.1,24.5,25.4,25.5
