trip_id,stand_name,location_id,trip_time,vehicles_available,trips_completed,demand_level
13468,Central Station Transit Hub,62,2020-09-30 14:00:00+00,32,72,Low Demand
13469,Central Station Transit Hub,62,2020-10-06 11:00:00+00,11,58,Balanced
13470,ISBT Main Bus Terminal,62,2020-10-10 20:00:00+00,25,77,Balanced
13471,ISBT Main Bus Terminal,62,2020-10-17 08:00:00+00,9,74,High Demand
13472,ISBT Main Bus Terminal,62,2020-11-06 11:00:00+00,23,44,Balanced
13473,ISBT Main Bus Terminal,62,2020-11-10 14:00:00+00,33,14,Low Demand
13474,Central Station Transit Hub,62,2020-11-11 17:00:00+00,21,63,Balanced
13475,ISBT Main Bus Terminal,62,2020-11-16 20:00:00+00,28,79,Low Demand
13476,Central Station Transit Hub,62,2020-11-17 17:00:00+00,18,80,Balanced
13477,Central Station Transit Hub,62,2020-11-19 17:00:00+00,16,14,Balanced
13478,Central Station Transit Hub,62,2020-12-04 08:00:00+00,17,43,Balanced
13479,ISBT Main Bus Terminal,62,2020-12-28 17:00:00+00,3,44,Balanced
13480,ISBT Main Bus Terminal,62,2021-01-11 08:00:00+00,24,67,Balanced
13481,Central Station Transit Hub,62,2021-01-12 20:00:00+00,28,36,Low Demand
13482,ISBT Main Bus Terminal,62,2021-01-13 17:00:00+00,35,38,Low Demand
13483,Central Station Transit Hub,62,2021-01-19 08:00:00+00,35,73,Low Demand
13484,ISBT Main Bus Terminal,62,2021-02-07 20:00:00+00,24,44,Balanced
13485,ISBT Main Bus Terminal,62,2021-02-10 11:00:00+00,15,55,Balanced
13486,ISBT Main Bus Terminal,62,2021-02-14 11:00:00+00,4,50,Balanced
13487,Central Station Transit Hub,62,2021-02-18 08:00:00+00,11,60,Balanced
13488,Central Station Transit Hub,62,2021-02-22 11:00:00+00,4,21,Balanced
13489,ISBT Main Bus Terminal,62,2021-03-02 17:00:00+00,22,28,Balanced
13490,Central Station Transit Hub,62,2021-03-25 11:00:00+00,11,80,Balanced
13491,ISBT Main Bus Terminal,62,2021-03-26 14:00:00+00,10,25,Balanced
13492,Central Station Transit Hub,62,2021-03-27 17:00:00+00,30,18,Low Demand
13493,ISBT Main Bus Terminal,62,2021-03-29 08:00:00+00,35,16,Low Demand
13494,Central Station Transit Hub,62,2021-04-05 08:00:00+00,29,72,Low Demand
13495,ISBT Main Bus Terminal,62,2021-04-16 20:00:00+00,8,33,Balanced
13496,ISBT Main Bus Terminal,62,2021-04-23 17:00:00+00,14,42,Balanced
13497,ISBT Main Bus Terminal,62,2021-04-30 08:00:00+00,33,42,Low Demand
13498,ISBT Main Bus Terminal,62,2021-05-07 20:00:00+00,5,34,Balanced
13499,ISBT Main Bus Terminal,62,2021-05-19 20:00:00+00,2,78,High Demand
13500,ISBT Main Bus Terminal,62,2021-06-03 14:00:00+00,31,16,Low Demand
13501,Central Station Transit Hub,62,2021-06-04 20:00:00+00,5,51,High Demand
13502,Central Station Transit Hub,62,2021-06-08 11:00:00+00,28,26,Low Demand
13503,ISBT Main Bus Terminal,62,2021-06-18 20:00:00+00,4,50,Balanced
13504,Central Station Transit Hub,62,2021-06-26 20:00:00+00,27,42,Low Demand
13505,ISBT Main Bus Terminal,62,2021-06-27 20:00:00+00,7,62,High Demand
13506,ISBT Main Bus Terminal,62,2021-06-30 14:00:00+00,13,79,Balanced
13507,ISBT Main Bus Terminal,62,2021-07-09 17:00:00+00,32,55,Low Demand
13508,ISBT Main Bus Terminal,62,2021-07-14 20:00:00+00,23,70,Balanced
13509,Central Station Transit Hub,62,2021-07-17 14:00:00+00,34,71,Low Demand
13510,Central Station Transit Hub,62,2021-07-21 14:00:00+00,3,29,Balanced
13511,ISBT Main Bus Terminal,62,2021-07-26 17:00:00+00,4,30,Balanced
13512,ISBT Main Bus Terminal,62,2021-07-27 20:00:00+00,11,45,Balanced
13513,Central Station Transit Hub,62,2021-08-05 17:00:00+00,28,56,Low Demand
13514,ISBT Main Bus Terminal,62,2021-08-06 14:00:00+00,24,34,Balanced
13515,Central Station Transit Hub,62,2021-08-08 14:00:00+00,24,62,Balanced
13516,ISBT Main Bus Terminal,62,2021-08-09 14:00:00+00,28,37,Low Demand
13517,Central Station Transit Hub,62,2021-08-19 20:00:00+00,22,34,Balanced
13518,ISBT Main Bus Terminal,62,2021-08-20 11:00:00+00,10,62,Balanced
13519,Central Station Transit Hub,62,2021-08-30 11:00:00+00,35,53,Low Demand
13520,ISBT Main Bus Terminal,62,2021-09-02 11:00:00+00,18,75,Balanced
13521,Central Station Transit Hub,62,2021-09-03 17:00:00+00,23,63,Balanced
13522,ISBT Main Bus Terminal,62,2021-09-07 11:00:00+00,31,42,Low Demand
13523,ISBT Main Bus Terminal,62,2021-09-15 17:00:00+00,6,32,Balanced
13524,Central Station Transit Hub,62,2021-09-29 20:00:00+00,15,36,Balanced
13525,ISBT Main Bus Terminal,62,2021-10-04 14:00:00+00,21,46,Balanced
13526,Central Station Transit Hub,62,2021-10-06 08:00:00+00,6,67,High Demand
13527,Central Station Transit Hub,62,2021-10-07 17:00:00+00,33,19,Low Demand
13528,Central Station Transit Hub,62,2021-10-16 08:00:00+00,31,23,Low Demand
13529,ISBT Main Bus Terminal,62,2021-10-19 20:00:00+00,4,53,High Demand
13530,ISBT Main Bus Terminal,62,2021-10-27 11:00:00+00,30,53,Low Demand
13531,ISBT Main Bus Terminal,62,2021-10-29 14:00:00+00,8,40,Balanced
13532,Central Station Transit Hub,62,2021-11-11 11:00:00+00,8,57,High Demand
13533,ISBT Main Bus Terminal,62,2021-11-15 14:00:00+00,3,12,Balanced
13534,Central Station Transit Hub,62,2021-11-29 14:00:00+00,28,68,Low Demand
13535,Central Station Transit Hub,62,2021-11-30 20:00:00+00,5,11,Balanced
13536,ISBT Main Bus Terminal,62,2021-12-19 08:00:00+00,32,50,Low Demand
13537,ISBT Main Bus Terminal,62,2022-01-05 17:00:00+00,13,53,Balanced
13538,ISBT Main Bus Terminal,62,2022-01-09 11:00:00+00,10,80,Balanced
13539,Central Station Transit Hub,62,2022-01-11 11:00:00+00,19,42,Balanced
13540,Central Station Transit Hub,62,2022-01-31 08:00:00+00,30,79,Low Demand
13541,Central Station Transit Hub,62,2022-02-07 20:00:00+00,21,26,Balanced
13542,Central Station Transit Hub,62,2022-02-18 08:00:00+00,17,12,Balanced
13543,Central Station Transit Hub,62,2022-02-25 11:00:00+00,30,48,Low Demand
13544,ISBT Main Bus Terminal,62,2022-02-28 08:00:00+00,26,43,Low Demand
13545,ISBT Main Bus Terminal,62,2022-03-05 20:00:00+00,23,65,Balanced
13546,Central Station Transit Hub,62,2022-03-07 20:00:00+00,6,10,Balanced
13547,ISBT Main Bus Terminal,62,2022-03-13 11:00:00+00,30,38,Low Demand
13548,ISBT Main Bus Terminal,62,2022-04-21 08:00:00+00,31,29,Low Demand
13549,ISBT Main Bus Terminal,62,2022-04-26 14:00:00+00,23,57,Balanced
13550,ISBT Main Bus Terminal,62,2022-05-09 17:00:00+00,17,78,Balanced
13551,ISBT Main Bus Terminal,62,2022-05-16 14:00:00+00,6,71,High Demand
13552,Central Station Transit Hub,62,2022-05-18 11:00:00+00,23,74,Balanced
13553,Central Station Transit Hub,62,2022-05-19 20:00:00+00,5,36,Balanced
13554,Central Station Transit Hub,62,2022-05-21 20:00:00+00,28,35,Low Demand
13555,ISBT Main Bus Terminal,62,2022-06-02 11:00:00+00,19,51,Balanced
13556,ISBT Main Bus Terminal,62,2022-06-08 14:00:00+00,28,33,Low Demand
13557,ISBT Main Bus Terminal,62,2022-06-12 17:00:00+00,12,73,Balanced
13558,ISBT Main Bus Terminal,62,2022-06-21 11:00:00+00,29,30,Low Demand
13559,ISBT Main Bus Terminal,62,2022-07-02 20:00:00+00,14,36,Balanced
13560,ISBT Main Bus Terminal,62,2022-07-04 17:00:00+00,13,30,Balanced
13561,ISBT Main Bus Terminal,62,2022-07-14 11:00:00+00,13,44,Balanced
13562,ISBT Main Bus Terminal,62,2022-07-16 14:00:00+00,9,49,Balanced
13563,ISBT Main Bus Terminal,62,2022-07-22 11:00:00+00,34,62,Low Demand
13564,Central Station Transit Hub,62,2022-08-06 14:00:00+00,19,23,Balanced
13565,ISBT Main Bus Terminal,62,2022-08-13 14:00:00+00,29,42,Low Demand
13566,ISBT Main Bus Terminal,62,2022-08-18 17:00:00+00,15,76,Balanced
13567,ISBT Main Bus Terminal,62,2022-08-21 08:00:00+00,4,65,High Demand
13568,ISBT Main Bus Terminal,62,2022-08-27 17:00:00+00,13,10,Balanced
13569,Central Station Transit Hub,62,2022-08-28 20:00:00+00,15,69,Balanced
13570,Central Station Transit Hub,62,2022-09-10 20:00:00+00,2,26,Balanced
13571,Central Station Transit Hub,62,2022-09-16 20:00:00+00,28,15,Low Demand
13572,Central Station Transit Hub,62,2022-09-21 08:00:00+00,27,64,Low Demand
13573,ISBT Main Bus Terminal,62,2022-10-08 17:00:00+00,5,52,High Demand
13574,ISBT Main Bus Terminal,62,2022-10-14 17:00:00+00,35,45,Low Demand
13575,Central Station Transit Hub,62,2022-10-20 08:00:00+00,11,35,Balanced
13576,Central Station Transit Hub,62,2022-10-30 11:00:00+00,14,76,Balanced
13577,Central Station Transit Hub,62,2022-11-04 14:00:00+00,8,29,Balanced
13578,Central Station Transit Hub,62,2022-11-09 14:00:00+00,7,73,High Demand
13579,Central Station Transit Hub,62,2022-11-10 14:00:00+00,16,73,Balanced
13580,ISBT Main Bus Terminal,62,2022-11-18 08:00:00+00,15,50,Balanced
13581,Central Station Transit Hub,62,2022-11-20 08:00:00+00,2,50,Balanced
13582,ISBT Main Bus Terminal,62,2022-11-23 11:00:00+00,31,55,Low Demand
13583,ISBT Main Bus Terminal,62,2022-11-29 11:00:00+00,16,19,Balanced
13584,Central Station Transit Hub,62,2022-12-10 08:00:00+00,18,67,Balanced
13585,Central Station Transit Hub,62,2022-12-13 20:00:00+00,22,55,Balanced
13586,Central Station Transit Hub,62,2022-12-28 14:00:00+00,2,64,High Demand
13587,Central Station Transit Hub,62,2022-12-29 11:00:00+00,12,51,Balanced
13588,Central Station Transit Hub,62,2022-12-31 17:00:00+00,8,70,High Demand
13589,ISBT Main Bus Terminal,63,2019-01-01 14:00:00+00,24,31,Balanced
13590,ISBT Main Bus Terminal,63,2019-01-02 11:00:00+00,10,52,Balanced
13591,Central Station Transit Hub,63,2019-01-06 11:00:00+00,10,79,Balanced
13592,Central Station Transit Hub,63,2019-01-08 08:00:00+00,32,62,Low Demand
13593,ISBT Main Bus Terminal,63,2019-01-16 17:00:00+00,19,28,Balanced
13594,Central Station Transit Hub,63,2019-01-26 14:00:00+00,31,35,Low Demand
13595,ISBT Main Bus Terminal,63,2019-02-01 20:00:00+00,10,57,Balanced
13596,Central Station Transit Hub,63,2019-02-11 11:00:00+00,33,53,Low Demand
13597,ISBT Main Bus Terminal,63,2019-02-14 14:00:00+00,8,11,Balanced
13598,Central Station Transit Hub,63,2019-02-17 20:00:00+00,33,32,Low Demand
13599,ISBT Main Bus Terminal,63,2019-02-18 17:00:00+00,32,35,Low Demand
13600,ISBT Main Bus Terminal,63,2019-02-25 08:00:00+00,22,55,Balanced
13601,Central Station Transit Hub,63,2019-03-03 08:00:00+00,17,21,Balanced
13602,Central Station Transit Hub,63,2019-03-26 11:00:00+00,16,10,Balanced
13603,ISBT Main Bus Terminal,63,2019-04-04 11:00:00+00,31,37,Low Demand
13604,ISBT Main Bus Terminal,63,2019-04-10 20:00:00+00,35,59,Low Demand
13605,Central Station Transit Hub,63,2019-04-12 20:00:00+00,19,46,Balanced
13606,Central Station Transit Hub,63,2019-04-13 20:00:00+00,15,51,Balanced
13607,Central Station Transit Hub,63,2019-04-19 20:00:00+00,15,48,Balanced
13608,ISBT Main Bus Terminal,63,2019-04-21 20:00:00+00,25,65,Balanced
13609,ISBT Main Bus Terminal,63,2019-05-08 14:00:00+00,15,50,Balanced
13610,ISBT Main Bus Terminal,63,2019-05-14 08:00:00+00,29,65,Low Demand
13611,ISBT Main Bus Terminal,63,2019-05-26 14:00:00+00,27,18,Low Demand
13612,Central Station Transit Hub,63,2019-06-10 20:00:00+00,5,18,Balanced
13613,ISBT Main Bus Terminal,63,2019-06-13 20:00:00+00,5,44,Balanced
13614,ISBT Main Bus Terminal,63,2019-06-14 11:00:00+00,18,53,Balanced
13615,ISBT Main Bus Terminal,63,2019-06-15 11:00:00+00,7,65,High Demand
13616,ISBT Main Bus Terminal,63,2019-06-17 11:00:00+00,19,23,Balanced
13617,Central Station Transit Hub,63,2019-06-18 08:00:00+00,34,11,Low Demand
13618,Central Station Transit Hub,63,2019-07-01 08:00:00+00,7,62,High Demand
13619,ISBT Main Bus Terminal,63,2019-07-17 20:00:00+00,33,35,Low Demand
13620,Central Station Transit Hub,63,2019-07-20 11:00:00+00,28,47,Low Demand
13621,ISBT Main Bus Terminal,63,2019-07-25 20:00:00+00,21,22,Balanced
13622,Central Station Transit Hub,63,2019-08-06 17:00:00+00,13,69,Balanced
13623,Central Station Transit Hub,63,2019-08-09 14:00:00+00,10,44,Balanced
13624,Central Station Transit Hub,63,2019-08-12 14:00:00+00,13,26,Balanced
13625,Central Station Transit Hub,63,2019-08-15 17:00:00+00,17,65,Balanced
13626,Central Station Transit Hub,63,2019-09-03 08:00:00+00,10,13,Balanced
13627,Central Station Transit Hub,63,2019-09-06 08:00:00+00,24,33,Balanced
13628,Central Station Transit Hub,63,2019-09-08 20:00:00+00,35,59,Low Demand
13629,ISBT Main Bus Terminal,63,2019-09-24 17:00:00+00,35,63,Low Demand
13630,ISBT Main Bus Terminal,63,2019-09-28 14:00:00+00,13,57,Balanced
13631,Central Station Transit Hub,63,2019-10-04 08:00:00+00,5,47,Balanced
13632,Central Station Transit Hub,63,2019-10-09 08:00:00+00,21,68,Balanced
13633,Central Station Transit Hub,63,2019-10-13 08:00:00+00,19,34,Balanced
13634,ISBT Main Bus Terminal,63,2019-10-14 17:00:00+00,13,21,Balanced
13635,Central Station Transit Hub,63,2019-10-18 11:00:00+00,5,10,Balanced
13636,Central Station Transit Hub,63,2019-10-20 08:00:00+00,30,79,Low Demand
13637,Central Station Transit Hub,63,2019-10-28 11:00:00+00,16,29,Balanced
13638,Central Station Transit Hub,63,2019-11-10 11:00:00+00,33,63,Low Demand
13639,Central Station Transit Hub,63,2019-11-11 17:00:00+00,20,34,Balanced
13640,Central Station Transit Hub,63,2019-11-12 08:00:00+00,28,70,Low Demand
13641,ISBT Main Bus Terminal,63,2019-11-16 08:00:00+00,21,21,Balanced
13642,ISBT Main Bus Terminal,63,2019-11-18 08:00:00+00,23,28,Balanced
13643,Central Station Transit Hub,63,2019-11-24 08:00:00+00,32,29,Low Demand
13644,ISBT Main Bus Terminal,63,2019-11-26 20:00:00+00,3,57,High Demand
13645,Central Station Transit Hub,63,2019-12-04 14:00:00+00,35,57,Low Demand
13646,ISBT Main Bus Terminal,63,2019-12-06 11:00:00+00,35,28,Low Demand
13647,ISBT Main Bus Terminal,63,2019-12-13 20:00:00+00,15,70,Balanced
13648,Central Station Transit Hub,63,2019-12-14 08:00:00+00,21,64,Balanced
13649,ISBT Main Bus Terminal,63,2019-12-27 20:00:00+00,22,40,Balanced
13650,Central Station Transit Hub,63,2019-12-29 08:00:00+00,5,41,Balanced
13651,ISBT Main Bus Terminal,63,2019-12-30 17:00:00+00,21,29,Balanced
13652,Central Station Transit Hub,63,2020-01-08 17:00:00+00,17,13,Balanced
13653,Central Station Transit Hub,63,2020-01-11 08:00:00+00,29,57,Low Demand
13654,ISBT Main Bus Terminal,63,2020-02-07 08:00:00+00,20,70,Balanced
13655,Central Station Transit Hub,63,2020-02-14 14:00:00+00,34,20,Low Demand
13656,Central Station Transit Hub,63,2020-03-02 08:00:00+00,24,16,Balanced
13657,ISBT Main Bus Terminal,63,2020-03-09 17:00:00+00,7,17,Balanced
13658,Central Station Transit Hub,63,2020-03-13 17:00:00+00,28,14,Low Demand
13659,ISBT Main Bus Terminal,63,2020-03-19 08:00:00+00,35,17,Low Demand
13660,Central Station Transit Hub,63,2020-03-22 14:00:00+00,26,18,Low Demand
13661,Central Station Transit Hub,63,2020-04-02 17:00:00+00,14,39,Balanced
13662,Central Station Transit Hub,63,2020-04-04 11:00:00+00,29,13,Low Demand
13663,Central Station Transit Hub,63,2020-04-11 20:00:00+00,20,29,Balanced
13664,Central Station Transit Hub,63,2020-04-15 14:00:00+00,12,33,Balanced
13665,ISBT Main Bus Terminal,63,2020-04-16 08:00:00+00,16,24,Balanced
13666,ISBT Main Bus Terminal,63,2020-04-19 17:00:00+00,19,29,Balanced
13667,Central Station Transit Hub,63,2020-04-21 11:00:00+00,32,16,Low Demand
13668,ISBT Main Bus Terminal,63,2020-04-28 14:00:00+00,21,62,Balanced
13669,Central Station Transit Hub,63,2020-05-01 17:00:00+00,26,28,Low Demand
13670,Central Station Transit Hub,63,2020-05-03 11:00:00+00,22,11,Balanced
13671,Central Station Transit Hub,63,2020-05-13 17:00:00+00,19,13,Balanced
13672,ISBT Main Bus Terminal,63,2020-05-14 20:00:00+00,8,55,High Demand
13673,Central Station Transit Hub,63,2020-05-16 11:00:00+00,2,34,Balanced
13674,ISBT Main Bus Terminal,63,2020-05-27 20:00:00+00,32,26,Low Demand
13675,Central Station Transit Hub,63,2020-06-14 17:00:00+00,18,23,Balanced
13676,ISBT Main Bus Terminal,63,2020-06-15 20:00:00+00,35,70,Low Demand
13677,Central Station Transit Hub,63,2020-06-22 11:00:00+00,34,37,Low Demand
13678,Central Station Transit Hub,63,2020-06-26 08:00:00+00,34,56,Low Demand
13679,ISBT Main Bus Terminal,63,2020-06-29 17:00:00+00,8,15,Balanced
13680,ISBT Main Bus Terminal,63,2020-07-05 17:00:00+00,19,20,Balanced
13681,Central Station Transit Hub,63,2020-08-15 20:00:00+00,6,69,High Demand
13682,Central Station Transit Hub,63,2020-08-21 20:00:00+00,32,59,Low Demand
13683,Central Station Transit Hub,63,2020-08-23 11:00:00+00,18,32,Balanced
13684,ISBT Main Bus Terminal,63,2020-08-30 17:00:00+00,13,62,Balanced
13685,Central Station Transit Hub,63,2020-09-05 11:00:00+00,26,58,Low Demand
13686,Central Station Transit Hub,63,2020-09-08 08:00:00+00,33,25,Low Demand
13687,Central Station Transit Hub,63,2020-09-22 11:00:00+00,18,31,Balanced
13688,ISBT Main Bus Terminal,63,2020-09-24 17:00:00+00,32,51,Low Demand
13689,Central Station Transit Hub,63,2020-10-04 11:00:00+00,9,39,Balanced
13690,ISBT Main Bus Terminal,63,2020-10-09 20:00:00+00,22,30,Balanced
13691,ISBT Main Bus Terminal,63,2020-10-15 17:00:00+00,13,59,Balanced
13692,ISBT Main Bus Terminal,63,2020-10-16 20:00:00+00,28,53,Low Demand
13693,ISBT Main Bus Terminal,63,2020-10-21 08:00:00+00,31,43,Low Demand
13694,Central Station Transit Hub,63,2020-10-24 11:00:00+00,25,18,Balanced
13695,Central Station Transit Hub,63,2020-11-14 14:00:00+00,33,57,Low Demand
13696,Central Station Transit Hub,63,2020-11-21 08:00:00+00,15,74,Balanced
13697,ISBT Main Bus Terminal,63,2020-11-28 20:00:00+00,30,17,Low Demand
13698,ISBT Main Bus Terminal,63,2020-11-30 17:00:00+00,18,16,Balanced
13699,Central Station Transit Hub,63,2020-12-29 20:00:00+00,22,52,Balanced
13700,Central Station Transit Hub,63,2021-01-03 08:00:00+00,9,35,Balanced
13701,Central Station Transit Hub,63,2021-01-06 20:00:00+00,32,56,Low Demand
13702,Central Station Transit Hub,63,2021-01-07 11:00:00+00,3,67,High Demand
13703,Central Station Transit Hub,63,2021-01-08 14:00:00+00,13,55,Balanced
13704,Central Station Transit Hub,63,2021-01-16 08:00:00+00,11,32,Balanced
13705,Central Station Transit Hub,63,2021-01-17 20:00:00+00,8,17,Balanced
13706,Central Station Transit Hub,63,2021-01-20 08:00:00+00,6,57,High Demand
13707,Central Station Transit Hub,63,2021-01-30 20:00:00+00,18,27,Balanced
13708,ISBT Main Bus Terminal,63,2021-01-31 20:00:00+00,10,10,Balanced
13709,ISBT Main Bus Terminal,63,2021-02-15 17:00:00+00,13,45,Balanced
13710,Central Station Transit Hub,63,2021-02-16 17:00:00+00,24,73,Balanced
13711,Central Station Transit Hub,63,2021-02-18 17:00:00+00,9,49,Balanced
13712,Central Station Transit Hub,63,2021-02-19 14:00:00+00,11,15,Balanced
13713,Central Station Transit Hub,63,2021-03-10 20:00:00+00,24,27,Balanced
13714,ISBT Main Bus Terminal,63,2021-03-15 14:00:00+00,18,75,Balanced
13715,ISBT Main Bus Terminal,63,2021-03-19 14:00:00+00,14,27,Balanced
13716,ISBT Main Bus Terminal,63,2021-03-27 11:00:00+00,17,78,Balanced
13717,ISBT Main Bus Terminal,63,2021-04-03 08:00:00+00,20,79,Balanced
13718,Central Station Transit Hub,63,2021-04-04 14:00:00+00,22,70,Balanced
13719,Central Station Transit Hub,63,2021-05-09 17:00:00+00,27,63,Low Demand
13720,ISBT Main Bus Terminal,63,2021-05-10 14:00:00+00,28,43,Low Demand
13721,ISBT Main Bus Terminal,63,2021-05-23 08:00:00+00,2,22,Balanced
13722,Central Station Transit Hub,63,2021-05-27 14:00:00+00,28,48,Low Demand
13723,Central Station Transit Hub,63,2021-06-14 08:00:00+00,15,79,Balanced
13724,ISBT Main Bus Terminal,63,2021-06-15 17:00:00+00,21,35,Balanced
13725,Central Station Transit Hub,63,2021-06-21 11:00:00+00,29,43,Low Demand
13726,ISBT Main Bus Terminal,63,2021-07-24 20:00:00+00,21,21,Balanced
13727,Central Station Transit Hub,63,2021-08-01 08:00:00+00,23,70,Balanced
13728,Central Station Transit Hub,63,2021-08-11 14:00:00+00,7,61,High Demand
13729,ISBT Main Bus Terminal,63,2021-08-16 20:00:00+00,26,37,Low Demand
13730,ISBT Main Bus Terminal,63,2021-08-17 08:00:00+00,28,11,Low Demand
13731,Central Station Transit Hub,63,2021-08-18 14:00:00+00,12,46,Balanced
13732,Central Station Transit Hub,63,2021-08-25 14:00:00+00,2,11,Balanced
13733,Central Station Transit Hub,63,2021-09-12 11:00:00+00,14,32,Balanced
13734,Central Station Transit Hub,63,2021-09-21 17:00:00+00,7,76,High Demand
13735,Central Station Transit Hub,63,2021-09-29 08:00:00+00,19,75,Balanced
13736,ISBT Main Bus Terminal,63,2021-10-17 14:00:00+00,7,47,Balanced
13737,ISBT Main Bus Terminal,63,2021-10-18 08:00:00+00,17,15,Balanced
13738,Central Station Transit Hub,63,2021-10-19 11:00:00+00,23,36,Balanced
13739,ISBT Main Bus Terminal,63,2021-10-25 08:00:00+00,31,70,Low Demand
13740,ISBT Main Bus Terminal,63,2021-10-30 20:00:00+00,24,28,Balanced
