booking_id,location_id,booking_date,booking_time,status,entry_fee_inr,visit_duration_min,wait_time_min,surge_multiplier
5003,26,2019-02-07,18:00:00,Completed,350,31,15,1.4
5004,27,2022-03-27,10:00:00,Completed,500,151,9,1.5
5005,28,2021-05-19,09:00:00,No-Show,50,36,11,2.1
5006,29,2022-03-12,11:00:00,Completed,200,175,44,2.1
5007,30,2019-05-19,16:00:00,Cancelled,200,127,39,2.3
5008,31,2022-01-17,18:00:00,Cancelled,500,114,9,2.2
5009,32,2022-04-14,08:00:00,Completed,100,89,23,2.1
5010,33,2021-03-24,10:00:00,Completed,30,112,30,2.0
5011,34,2022-01-09,13:00:00,Completed,30,85,42,2.1
5012,35,2019-01-18,18:00:00,Completed,350,157,30,1.4
5013,36,2020-06-12,14:00:00,No-Show,100,79,17,1.1
5014,37,2020-01-21,17:00:00,Completed,500,37,35,1.2
5015,38,2022-03-11,18:00:00,Completed,500,143,31,1.8
5016,39,2019-01-26,13:00:00,Completed,50,179,43,1.2
5017,40,2022-02-06,18:00:00,No-Show,50,173,10,2.3
5018,41,2022-01-03,11:00:00,Completed,200,61,28,1.2
5019,42,2020-05-21,11:00:00,Completed,200,179,32,1.4
5020,43,2022-04-24,18:00:00,Completed,50,99,14,2.4
5021,44,2022-02-12,16:00:00,Completed,50,82,16,2.3
5022,45,2019-03-12,12:00:00,Completed,200,139,37,1.5
5023,46,2019-02-04,15:00:00,Completed,350,101,22,2.0
5024,47,2021-02-02,13:00:00,Completed,30,39,33,2.4
5025,48,2022-04-10,19:00:00,Cancelled,100,116,31,1.2
5026,49,2022-01-22,18:00:00,No-Show,350,111,13,1.6
5027,50,2022-04-09,17:00:00,Cancelled,350,129,36,2.4
5028,51,2019-01-04,12:00:00,Completed,30,137,32,1.6
5029,52,2022-04-29,13:00:00,Cancelled,350,95,44,1.8
5030,53,2021-06-02,17:00:00,Cancelled,100,133,27,1.5
5031,54,2022-02-14,13:00:00,Cancelled,30,109,36,1.1
5032,55,2021-02-08,08:00:00,Completed,100,40,40,1.5
5033,56,2022-05-03,15:00:00,Completed,350,116,6,1.4
5034,57,2021-04-10,19:00:00,Completed,0,178,12,2.2
5035,58,2020-04-06,17:00:00,Completed,100,104,10,1.7
5036,59,2019-05-17,12:00:00,Completed,350,55,33,1.6
5037,60,2021-01-02,11:00:00,Completed,100,93,5,1.8
5038,61,2022-02-23,14:00:00,No-Show,50,175,39,1.5
5039,62,2020-03-02,14:00:00,Cancelled,100,53,30,1.7
5040,63,2021-01-14,18:00:00,No-Show,50,155,15,1.0
5041,64,2021-06-12,08:00:00,Completed,200,137,17,2.1
5042,65,2022-04-27,13:00:00,Cancelled,50,32,14,2.5
5043,66,2019-03-13,18:00:00,No-Show,500,128,38,2.0
5044,67,2021-04-19,16:00:00,Cancelled,350,164,18,1.3
5045,68,2020-06-13,18:00:00,No-Show,30,139,33,2.0
5046,69,2019-04-01,13:00:00,Completed,500,71,9,2.3
5047,70,2019-01-11,09:00:00,No-Show,350,161,8,1.8
5048,71,2019-03-09,18:00:00,Completed,50,98,31,2.4
5049,72,2021-03-02,11:00:00,Cancelled,500,161,17,2.3
5050,73,2019-06-02,17:00:00,Completed,50,134,7,2.2
5051,74,2020-06-25,16:00:00,Completed,350,87,24,1.8
5052,75,2020-03-02,18:00:00,Completed,500,103,42,1.5
5053,76,2019-06-27,13:00:00,Completed,500,173,16,1.0
5054,77,2019-02-07,17:00:00,Cancelled,100,63,36,1.2
5055,78,2019-03-13,13:00:00,Completed,500,139,42,1.6
5056,79,2021-06-20,18:00:00,Completed,30,150,8,1.3
5057,80,2020-04-21,13:00:00,Completed,30,57,40,2.4
5058,81,2021-03-18,16:00:00,Completed,500,148,7,1.3
5059,82,2019-03-11,17:00:00,No-Show,30,102,33,2.3
5060,83,2022-05-12,09:00:00,No-Show,500,69,7,1.3
5061,84,2021-03-11,13:00:00,No-Show,500,66,32,1.9
5062,85,2021-06-26,16:00:00,Cancelled,500,31,8,1.9
5063,86,2022-06-17,19:00:00,Completed,0,59,20,1.8
5064,87,2022-02-09,14:00:00,Completed,0,91,6,1.8
5065,88,2020-05-10,19:00:00,Cancelled,50,70,41,2.5
5066,89,2019-05-16,11:00:00,Completed,100,98,16,1.4
5067,90,2020-03-26,14:00:00,No-Show,0,154,11,1.2
5068,91,2022-06-10,09:00:00,Completed,500,113,29,1.3
5069,92,2022-03-15,09:00:00,Completed,500,88,19,1.4
5070,93,2020-03-23,08:00:00,No-Show,50,124,33,1.7
5071,94,2019-05-15,18:00:00,Cancelled,50,80,13,1.5
5072,95,2022-03-17,11:00:00,Completed,0,35,42,1.2
5073,96,2021-05-11,16:00:00,Completed,200,107,33,1.0
5074,97,2020-01-22,19:00:00,Completed,0,147,42,2.3
5075,98,2022-04-08,09:00:00,Cancelled,350,74,22,2.0
5076,99,2020-04-29,18:00:00,Cancelled,0,54,34,2.4
5077,100,2019-01-11,10:00:00,Completed,500,125,8,1.3
5078,101,2022-03-16,16:00:00,Completed,200,130,17,2.3
5079,102,2021-02-26,08:00:00,Completed,50,174,24,1.8
5080,103,2021-06-11,18:00:00,No-Show,50,50,24,1.3
5081,104,2019-05-01,10:00:00,Completed,50,135,30,1.7
5082,105,2020-02-20,11:00:00,Completed,200,64,10,1.0
5083,106,2021-04-13,17:00:00,Completed,500,90,23,1.2
5084,107,2019-06-20,17:00:00,Completed,0,55,32,1.4
5085,108,2020-05-27,14:00:00,Completed,100,52,8,1.3
5086,109,2022-02-22,11:00:00,Completed,0,141,43,2.1
5087,110,2019-02-15,15:00:00,Cancelled,500,87,8,1.2
5088,111,2019-03-19,11:00:00,Completed,350,115,43,1.1
5089,112,2021-06-20,14:00:00,Cancelled,50,49,12,1.1
5090,113,2021-04-24,12:00:00,Completed,500,56,5,1.1
5091,114,2019-05-04,11:00:00,Completed,200,175,31,2.4
5092,115,2022-06-03,09:00:00,No-Show,50,61,30,2.3
5093,116,2022-02-17,17:00:00,No-Show,30,152,34,1.3
5094,117,2020-04-24,09:00:00,Cancelled,50,163,22,2.4
5095,118,2019-02-22,12:00:00,No-Show,200,94,29,2.4
5096,119,2021-04-22,15:00:00,No-Show,200,39,27,1.7
5097,120,2020-02-08,14:00:00,Cancelled,200,114,34,2.4
5098,121,2020-01-02,13:00:00,Completed,50,43,14,1.9
5099,122,2022-01-09,17:00:00,No-Show,50,123,8,2.3
5100,123,2020-04-11,10:00:00,Cancelled,350,146,14,1.5
5101,124,2019-04-26,18:00:00,Completed,350,116,24,1.5
5102,125,2020-02-02,16:00:00,Completed,350,101,26,1.3
5103,126,2019-01-29,12:00:00,Completed,500,77,43,1.5
5104,127,2020-01-27,15:00:00,Completed,500,124,6,1.7
5105,128,2020-01-24,19:00:00,No-Show,0,100,25,2.0
5106,129,2020-01-07,15:00:00,Completed,30,150,32,2.3
5107,130,2019-04-30,19:00:00,Completed,500,69,7,1.9
5108,131,2022-06-14,10:00:00,Completed,200,109,43,1.4
5109,132,2019-04-10,14:00:00,Completed,500,168,13,1.1
5110,133,2020-03-08,15:00:00,Completed,100,127,21,2.0
5111,134,2022-01-26,08:00:00,Cancelled,100,72,25,2.2
5112,135,2021-04-08,11:00:00,Completed,500,173,40,1.6
5113,136,2020-05-18,11:00:00,Completed,30,84,42,1.2
5114,137,2019-04-25,08:00:00,No-Show,0,107,39,1.2
5115,138,2021-01-02,10:00:00,Completed,350,142,16,2.2
5116,139,2021-03-02,09:00:00,No-Show,350,82,22,1.3
5117,140,2019-01-27,17:00:00,Completed,30,99,40,1.5
5118,141,2020-01-06,18:00:00,No-Show,500,66,24,1.7
5119,142,2022-05-09,15:00:00,Completed,0,113,37,1.9
5120,143,2022-04-26,11:00:00,Completed,350,116,7,2.5
5121,144,2022-01-20,12:00:00,Cancelled,100,119,38,1.0
5122,145,2020-04-24,09:00:00,Cancelled,500,33,24,2.2
5123,146,2019-02-05,15:00:00,Completed,500,83,41,1.4
5124,147,2019-03-04,17:00:00,Completed,50,34,11,1.5
5125,148,2021-02-06,09:00:00,Completed,30,135,39,1.8
5126,149,2019-06-20,17:00:00,Completed,50,106,41,2.0
5127,150,2019-05-13,08:00:00,Completed,200,31,9,1.9
5128,151,2021-01-11,14:00:00,Completed,200,93,5,1.0
5129,152,2021-04-26,11:00:00,Cancelled,100,46,35,2.1
5130,7,2019-01-01,17:00:00,Completed,100,102,13,2.1
5131,136,2022-01-01,07:00:00,Cancelled,500,53,6,1.1
5132,60,2021-01-01,14:00:00,Cancelled,50,95,39,1.6
5133,111,2020-01-01,15:00:00,Completed,50,85,32,1.5
5134,40,2022-01-01,09:00:00,Completed,50,68,29,1.1
5135,89,2019-01-01,15:00:00,Completed,50,162,39,1.2
5136,141,2019-01-01,07:00:00,Cancelled,250,137,41,1.3
5137,18,2019-01-01,06:00:00,No-Show,100,119,10,2.3
5138,26,2019-01-01,12:00:00,Completed,500,138,15,1.6
5139,69,2021-01-02,17:00:00,No-Show,50,88,39,2.1
5140,42,2019-01-02,13:00:00,Completed,250,101,25,2.3
5141,15,2019-01-02,09:00:00,Completed,250,147,22,1.1
5142,146,2022-01-02,17:00:00,Completed,100,172,30,2.3
5143,114,2019-01-02,08:00:00,Completed,100,108,40,1.8
5144,150,2019-01-02,12:00:00,Cancelled,500,137,19,2.5
5145,36,2021-01-02,14:00:00,Completed,50,57,12,1.2
5146,41,2019-01-02,18:00:00,No-Show,500,61,29,1.6
5147,116,2019-01-02,14:00:00,Completed,50,74,39,2.1
5148,88,2020-01-02,07:00:00,Completed,500,85,34,1.0
5149,68,2020-01-02,14:00:00,Completed,50,121,45,1.8
5150,40,2019-01-03,11:00:00,Completed,50,127,36,1.0
5151,93,2020-01-03,18:00:00,Completed,100,59,20,2.3
5152,21,2022-01-03,07:00:00,No-Show,500,62,39,2.1
5153,33,2021-01-03,16:00:00,Completed,100,112,38,2.3
5154,105,2021-01-03,09:00:00,Cancelled,100,124,30,2.5
5155,140,2020-01-03,13:00:00,Cancelled,500,75,20,1.3
5156,87,2021-01-03,06:00:00,Cancelled,100,101,5,1.1
5157,16,2021-01-03,09:00:00,Completed,50,129,9,1.8
5158,72,2020-01-03,16:00:00,Completed,100,78,41,1.9
5159,63,2019-01-03,18:00:00,Completed,500,93,11,1.1
5160,107,2021-01-03,11:00:00,Completed,500,164,8,2.0
5161,16,2020-01-04,12:00:00,No-Show,250,72,20,1.3
5162,134,2020-01-04,13:00:00,Completed,500,91,22,1.7
5163,20,2020-01-04,13:00:00,Cancelled,50,57,39,2.3
5164,24,2019-01-04,18:00:00,Completed,100,149,36,1.7
5165,99,2019-01-04,06:00:00,Completed,500,45,29,1.4
5166,113,2020-01-04,10:00:00,Completed,500,84,17,1.4
5167,15,2021-01-04,15:00:00,No-Show,50,125,8,1.1
5168,119,2021-01-04,14:00:00,Cancelled,100,59,37,1.1
5169,48,2022-01-04,07:00:00,Cancelled,50,105,30,1.2
5170,149,2021-01-05,15:00:00,Completed,50,152,42,1.8
5171,81,2022-01-05,10:00:00,Completed,250,106,21,1.6
5172,77,2022-01-05,13:00:00,Completed,50,47,34,1.9
5173,145,2022-01-05,07:00:00,Completed,100,174,21,1.2
5174,90,2022-01-05,07:00:00,Completed,250,117,15,1.7
5175,136,2019-01-05,17:00:00,Completed,50,121,11,2.4
5176,35,2019-01-05,10:00:00,Completed,50,84,22,1.4
5177,54,2019-01-05,17:00:00,Completed,100,112,37,1.7
5178,14,2021-01-05,07:00:00,No-Show,500,115,7,1.0
5179,34,2022-01-05,16:00:00,Completed,100,158,40,2.1
5180,144,2021-01-05,06:00:00,Completed,50,83,39,1.1
5181,150,2021-01-06,14:00:00,Completed,500,77,7,1.5
5182,11,2022-01-06,11:00:00,Completed,100,71,27,2.2
5183,101,2021-01-06,15:00:00,No-Show,100,105,15,2.5
5184,46,2022-01-06,12:00:00,Completed,100,130,31,2.2
5185,64,2019-01-06,10:00:00,Completed,50,142,7,2.3
5186,57,2019-01-06,09:00:00,Completed,250,123,19,1.3
5187,50,2019-01-06,12:00:00,Completed,250,62,22,1.5
5188,127,2020-01-06,12:00:00,No-Show,250,52,12,2.3
5189,67,2022-01-06,08:00:00,Cancelled,250,54,11,1.9
5190,89,2019-01-06,17:00:00,Completed,500,175,12,1.6
5191,148,2020-01-06,09:00:00,Completed,50,156,5,1.8
5192,134,2021-01-06,16:00:00,No-Show,100,138,32,1.1
5193,85,2021-01-06,15:00:00,Completed,50,121,37,1.5
5194,84,2022-01-07,12:00:00,No-Show,250,77,17,1.6
5195,142,2021-01-07,16:00:00,No-Show,100,122,30,1.8
5196,1,2021-01-07,10:00:00,Completed,100,155,42,1.9
5197,83,2019-01-07,13:00:00,Completed,500,99,37,1.7
5198,44,2021-01-07,16:00:00,Completed,250,176,45,1.9
5199,24,2019-01-07,18:00:00,Completed,250,102,17,1.2
5200,12,2020-01-07,09:00:00,Completed,50,161,31,2.3
5201,148,2020-01-07,09:00:00,No-Show,500,171,30,1.4
5202,2,2019-01-07,18:00:00,Completed,500,101,16,2.2
5203,129,2019-01-07,13:00:00,Completed,100,76,34,1.2
5204,115,2022-01-07,16:00:00,Cancelled,250,158,44,2.2
5205,126,2021-01-07,12:00:00,Cancelled,500,85,35,1.7
5206,64,2020-01-07,16:00:00,Completed,500,106,22,1.7
5207,74,2020-01-07,09:00:00,Completed,250,126,39,1.1
5208,60,2021-01-08,12:00:00,No-Show,100,99,9,1.6
5209,85,2020-01-08,14:00:00,Completed,500,60,18,2.2
5210,96,2019-01-08,18:00:00,Cancelled,50,142,35,1.0
5211,91,2021-01-08,10:00:00,Completed,500,101,36,1.3
5212,108,2022-01-08,13:00:00,Completed,500,131,30,2.1
5213,116,2019-01-08,08:00:00,Cancelled,50,145,42,1.8
5214,7,2020-01-08,07:00:00,No-Show,500,79,34,1.3
5215,67,2020-01-08,12:00:00,Completed,100,161,25,1.5
5216,142,2021-01-08,10:00:00,Completed,250,65,35,1.0
5217,135,2020-01-08,06:00:00,Completed,100,62,7,2.1
5218,52,2021-01-09,06:00:00,Cancelled,100,106,13,1.7
5219,30,2019-01-09,15:00:00,Completed,500,110,28,1.3
5220,30,2020-01-09,18:00:00,Completed,250,72,42,1.0
5221,80,2020-01-09,15:00:00,No-Show,500,146,17,1.1
5222,63,2022-01-09,07:00:00,No-Show,250,75,41,2.2
5223,89,2022-01-09,14:00:00,Completed,250,62,37,2.0
5224,4,2019-01-09,12:00:00,Completed,50,155,28,2.0
5225,114,2019-01-09,17:00:00,Completed,500,90,38,2.4
5226,70,2020-01-09,15:00:00,Cancelled,500,164,32,2.2
5227,152,2021-01-09,10:00:00,Completed,100,67,22,2.3
5228,63,2021-01-09,18:00:00,Completed,500,131,6,1.7
5229,47,2020-01-10,13:00:00,Completed,250,111,26,1.4
5230,71,2022-01-10,14:00:00,Completed,100,66,20,2.1
5231,122,2021-01-10,14:00:00,Completed,500,170,33,2.2
5232,24,2019-01-10,10:00:00,Completed,500,107,24,2.0
5233,95,2019-01-10,13:00:00,Cancelled,250,153,40,1.5
5234,113,2019-01-10,10:00:00,Completed,250,104,12,2.1
5235,81,2021-01-10,07:00:00,No-Show,100,94,18,2.1
5236,71,2020-01-10,17:00:00,Cancelled,250,70,17,1.4
5237,93,2020-01-10,08:00:00,Completed,50,77,22,1.1
5238,14,2022-01-10,14:00:00,Completed,100,170,11,2.3
5239,147,2021-01-10,10:00:00,Completed,500,157,26,1.3
5240,14,2022-01-10,10:00:00,Completed,50,61,30,1.7
5241,148,2022-01-10,16:00:00,No-Show,50,83,14,2.2
5242,22,2020-01-11,09:00:00,Completed,500,102,38,1.6
5243,110,2022-01-11,10:00:00,Cancelled,500,123,41,1.9
5244,26,2022-01-11,18:00:00,Completed,100,112,10,1.2
5245,45,2022-01-11,14:00:00,Completed,100,45,31,1.7
5246,117,2020-01-11,10:00:00,Completed,100,118,23,2.1
5247,113,2022-01-11,07:00:00,No-Show,100,112,45,1.9
5248,51,2022-01-11,12:00:00,Completed,100,83,22,2.2
5249,19,2022-01-11,06:00:00,Completed,250,118,33,1.2
5250,78,2022-01-11,17:00:00,Completed,250,173,39,1.7
5251,21,2020-01-11,15:00:00,Completed,500,127,43,1.4
5252,24,2022-01-11,09:00:00,No-Show,50,113,41,1.1
5253,45,2021-01-11,13:00:00,Cancelled,500,116,16,2.5
5254,122,2021-01-12,07:00:00,Completed,250,149,26,1.5
5255,27,2022-01-12,08:00:00,Completed,500,171,23,2.0
5256,99,2019-01-12,18:00:00,Cancelled,50,161,10,1.5
5257,83,2019-01-12,07:00:00,Completed,50,163,31,1.1
5258,129,2020-01-12,11:00:00,Cancelled,500,158,8,1.3
5259,137,2020-01-12,08:00:00,Completed,500,169,12,1.0
5260,62,2019-01-12,17:00:00,Completed,250,48,40,1.6
5261,58,2019-01-12,07:00:00,Completed,50,84,36,2.4
5262,75,2022-01-12,14:00:00,No-Show,250,151,35,2.5
5263,63,2022-01-12,13:00:00,Cancelled,100,143,17,2.4
5264,127,2021-01-12,17:00:00,Completed,50,115,31,1.5
5265,126,2019-01-12,10:00:00,Completed,250,121,42,1.9
5266,122,2020-01-12,08:00:00,Completed,500,133,26,1.8
5267,136,2021-01-12,12:00:00,Completed,250,93,20,1.9
5268,102,2019-01-13,06:00:00,Completed,500,142,29,2.5
5269,39,2019-01-13,13:00:00,Completed,100,173,42,1.5
5270,26,2021-01-13,13:00:00,Completed,500,48,14,1.6
5271,40,2020-01-13,07:00:00,Completed,250,131,44,2.0
5272,21,2022-01-13,11:00:00,No-Show,500,126,45,2.1
5273,121,2020-01-13,14:00:00,Completed,50,105,45,2.0
5274,74,2020-01-13,09:00:00,No-Show,50,156,11,2.1
5275,26,2021-01-13,13:00:00,Completed,250,52,7,1.5
5276,15,2021-01-13,10:00:00,Completed,250,155,14,1.4
5277,102,2021-01-13,15:00:00,No-Show,100,88,16,1.1
5278,142,2020-01-13,15:00:00,No-Show,100,172,42,1.2
5279,66,2021-01-14,13:00:00,Completed,50,164,23,2.0
5280,41,2019-01-14,07:00:00,Completed,250,121,45,2.4
5281,65,2022-01-14,13:00:00,Completed,100,143,35,1.2
5282,142,2021-01-14,15:00:00,Completed,250,120,6,2.5
5283,98,2021-01-14,10:00:00,Completed,50,172,23,2.2
5284,59,2022-01-14,15:00:00,Completed,100,93,44,1.4
5285,36,2020-01-14,16:00:00,Completed,50,124,33,1.1
5286,94,2020-01-14,17:00:00,Completed,50,120,25,2.1
5287,45,2020-01-14,09:00:00,Completed,250,180,37,2.4
5288,43,2019-01-14,10:00:00,Completed,250,131,12,1.7
5289,20,2020-01-14,08:00:00,Completed,500,138,10,2.2
5290,4,2019-01-14,10:00:00,Cancelled,50,161,28,2.0
5291,68,2021-01-14,15:00:00,Completed,250,72,19,1.7
5292,144,2022-01-14,11:00:00,Cancelled,100,61,45,2.2
5293,78,2022-01-14,16:00:00,Completed,50,80,7,2.4
5294,123,2020-01-15,07:00:00,Completed,100,79,29,1.7
5295,135,2021-01-15,12:00:00,Cancelled,100,151,11,2.3
5296,101,2020-01-15,10:00:00,Completed,250,100,33,1.7
5297,61,2022-01-15,11:00:00,Completed,250,136,8,1.6
5298,49,2020-01-15,07:00:00,Completed,50,99,45,1.9
5299,6,2020-01-15,06:00:00,Completed,100,77,41,1.3
5300,138,2019-01-15,09:00:00,Cancelled,100,104,26,2.2
5301,1,2019-01-15,10:00:00,Completed,100,109,16,1.2
5302,7,2019-01-15,08:00:00,Completed,250,105,42,1.5
5303,45,2020-01-15,10:00:00,Completed,100,152,38,1.2
5304,17,2021-01-15,13:00:00,Completed,250,176,42,1.2
5305,125,2021-01-15,09:00:00,Cancelled,50,178,24,1.7
5306,16,2019-01-16,13:00:00,Completed,500,72,36,2.1
5307,110,2021-01-16,07:00:00,Completed,250,82,9,1.2
5308,150,2021-01-16,14:00:00,No-Show,250,142,43,1.8
5309,113,2021-01-16,14:00:00,Cancelled,500,70,12,2.3
5310,138,2020-01-16,17:00:00,Completed,500,160,19,1.6
5311,113,2019-01-16,12:00:00,Completed,50,125,32,1.5
5312,66,2019-01-16,11:00:00,Completed,500,62,10,2.2
5313,24,2019-01-16,12:00:00,Completed,250,78,40,1.1
5314,32,2019-01-17,12:00:00,Completed,500,58,23,1.9
5315,91,2019-01-17,07:00:00,Cancelled,100,84,35,1.3
5316,28,2020-01-17,11:00:00,Cancelled,250,74,22,1.9
5317,106,2021-01-17,14:00:00,Cancelled,50,113,6,1.3
5318,80,2020-01-17,11:00:00,Completed,50,91,14,1.8
5319,99,2022-01-17,07:00:00,Completed,50,68,38,1.3
5320,104,2021-01-17,13:00:00,Completed,100,139,24,2.1
5321,146,2022-01-17,15:00:00,Completed,50,84,15,2.1
5322,13,2021-01-17,16:00:00,Completed,250,158,32,1.7
5323,110,2021-01-17,12:00:00,Completed,100,176,12,1.5
5324,29,2021-01-17,10:00:00,No-Show,500,179,24,1.1
5325,98,2022-01-17,15:00:00,Completed,50,97,24,2.4
5326,36,2020-01-17,18:00:00,Completed,250,128,12,1.0
5327,45,2022-01-18,08:00:00,Completed,100,173,40,2.3
5328,91,2019-01-18,07:00:00,Completed,50,156,6,1.7
5329,20,2022-01-18,11:00:00,Cancelled,500,148,45,1.6
5330,30,2019-01-18,12:00:00,Completed,250,88,44,1.7
5331,93,2020-01-18,07:00:00,Completed,50,107,32,1.9
5332,131,2019-01-18,07:00:00,Completed,250,131,19,1.5
5333,44,2022-01-18,07:00:00,Cancelled,50,180,37,1.3
5334,90,2020-01-18,11:00:00,No-Show,100,105,11,1.2
5335,51,2021-01-18,08:00:00,Cancelled,100,64,16,2.4
5336,123,2020-01-18,13:00:00,Cancelled,500,127,45,1.5
5337,109,2019-01-18,07:00:00,Completed,500,122,22,1.9
5338,91,2021-01-18,14:00:00,Completed,250,163,33,1.1
5339,95,2019-01-18,10:00:00,Completed,50,174,29,1.7
5340,138,2022-01-18,18:00:00,No-Show,50,160,41,2.0
5341,118,2021-01-19,14:00:00,Completed,50,160,11,2.2
5342,88,2020-01-19,17:00:00,Completed,100,55,20,2.1
5343,109,2021-01-19,14:00:00,Cancelled,100,138,28,2.4
5344,96,2019-01-19,12:00:00,Completed,50,130,9,1.5
5345,139,2021-01-19,16:00:00,Completed,250,109,43,2.3
5346,86,2019-01-19,07:00:00,Cancelled,100,134,24,2.5
5347,97,2022-01-19,08:00:00,Cancelled,50,124,40,1.6
5348,85,2022-01-19,08:00:00,No-Show,50,153,37,1.5
5349,93,2021-01-19,10:00:00,Completed,100,132,36,1.3
5350,36,2019-01-19,08:00:00,Completed,250,70,37,2.2
5351,131,2019-01-19,06:00:00,No-Show,250,78,43,1.6
5352,42,2021-01-19,08:00:00,No-Show,100,157,7,1.6
5353,61,2021-01-19,13:00:00,Cancelled,250,159,19,1.8
5354,117,2021-01-20,09:00:00,Completed,500,163,23,2.2
5355,125,2022-01-20,14:00:00,Completed,100,96,43,1.2
5356,65,2019-01-20,06:00:00,No-Show,500,140,40,2.4
5357,129,2022-01-20,07:00:00,Completed,50,86,22,1.7
5358,128,2021-01-20,08:00:00,Completed,50,101,33,2.3
5359,7,2019-01-20,12:00:00,Completed,500,173,28,1.4
5360,21,2019-01-20,11:00:00,Completed,50,126,11,2.3
5361,86,2022-01-20,18:00:00,Completed,100,54,23,2.4
5362,117,2020-01-20,17:00:00,Completed,500,159,44,1.0
5363,21,2022-01-20,06:00:00,Completed,100,83,40,2.4
5364,132,2022-01-20,12:00:00,Completed,250,105,24,1.2
5365,62,2022-01-20,12:00:00,No-Show,500,61,12,2.3
5366,134,2022-01-21,06:00:00,No-Show,100,81,23,1.6
5367,91,2019-01-21,09:00:00,Cancelled,500,92,10,1.8
5368,93,2021-01-21,07:00:00,Cancelled,50,144,35,1.1
5369,96,2021-01-21,11:00:00,Completed,50,136,9,1.5
5370,27,2020-01-21,18:00:00,Cancelled,250,79,7,1.5
5371,87,2021-01-21,16:00:00,Completed,500,167,45,1.3
5372,35,2020-01-21,07:00:00,No-Show,500,54,23,1.3
5373,52,2019-01-21,06:00:00,Completed,250,176,30,2.5
5374,136,2022-01-21,13:00:00,Completed,50,93,23,1.5
5375,13,2019-01-21,16:00:00,Completed,250,76,28,1.7
5376,99,2022-01-21,17:00:00,Completed,500,131,16,1.7
5377,124,2022-01-21,11:00:00,Cancelled,250,66,32,1.1
5378,47,2021-01-21,14:00:00,Completed,250,71,10,1.5
5379,76,2020-01-21,10:00:00,Completed,500,87,33,1.5
5380,11,2021-01-21,17:00:00,Completed,500,115,45,2.5
5381,20,2021-01-22,16:00:00,No-Show,500,138,37,2.2
5382,41,2020-01-22,06:00:00,Completed,500,53,13,1.1
5383,94,2021-01-22,11:00:00,Completed,50,84,33,2.4
5384,140,2022-01-22,13:00:00,Completed,100,180,28,1.6
5385,72,2019-01-22,09:00:00,Completed,50,92,36,1.8
5386,144,2019-01-22,07:00:00,Completed,250,159,18,2.5
5387,74,2021-01-22,17:00:00,Completed,100,76,13,2.3
5388,112,2019-01-22,08:00:00,No-Show,500,67,25,2.0
5389,137,2022-01-23,14:00:00,Completed,250,85,45,1.3
5390,93,2020-01-23,14:00:00,Completed,50,96,13,1.4
5391,123,2020-01-23,06:00:00,Completed,250,164,40,1.2
5392,23,2022-01-23,07:00:00,Completed,500,167,38,1.6
5393,101,2019-01-23,15:00:00,Completed,100,126,9,1.7
5394,129,2020-01-23,11:00:00,Completed,100,78,32,1.8
5395,15,2020-01-23,07:00:00,Cancelled,100,122,15,1.2
5396,58,2022-01-23,11:00:00,Cancelled,250,65,21,1.3
5397,138,2020-01-23,10:00:00,Completed,250,68,37,2.0
5398,44,2021-01-24,16:00:00,Cancelled,250,55,6,1.1
5399,148,2019-01-24,10:00:00,No-Show,100,151,44,2.0
5400,124,2019-01-24,16:00:00,Cancelled,250,122,35,1.4
5401,100,2020-01-24,10:00:00,Completed,50,60,15,1.7
5402,120,2019-01-24,13:00:00,Completed,250,81,25,2.3
5403,82,2021-01-24,17:00:00,Completed,500,78,28,1.8
5404,28,2020-01-24,11:00:00,Completed,500,76,22,1.7
5405,37,2020-01-24,07:00:00,Completed,250,143,44,1.6
5406,41,2020-01-24,11:00:00,Cancelled,250,93,15,1.7
5407,128,2021-01-24,13:00:00,Completed,250,172,6,1.1
5408,126,2020-01-25,13:00:00,Completed,100,135,8,1.1
5409,123,2021-01-25,15:00:00,No-Show,500,118,39,1.0
5410,28,2020-01-25,12:00:00,Completed,250,138,30,1.5
5411,99,2019-01-25,06:00:00,Cancelled,100,137,40,1.4
5412,143,2022-01-25,14:00:00,Completed,250,75,13,2.5
5413,97,2022-01-25,11:00:00,Completed,250,81,17,1.9
5414,99,2022-01-25,14:00:00,Completed,50,54,13,2.1
5415,118,2022-01-25,14:00:00,Completed,100,176,13,1.5
5416,82,2022-01-25,08:00:00,Completed,250,131,37,2.2
5417,133,2022-01-25,13:00:00,No-Show,250,166,6,1.6
5418,29,2019-01-25,12:00:00,Cancelled,250,51,43,1.7
5419,149,2022-01-25,15:00:00,Completed,50,167,15,1.8
5420,142,2019-01-25,08:00:00,No-Show,100,53,41,2.4
5421,29,2020-01-25,09:00:00,Completed,500,125,31,1.2
5422,102,2022-01-26,14:00:00,Cancelled,500,60,13,1.8
5423,144,2022-01-26,11:00:00,No-Show,500,179,29,1.5
5424,45,2019-01-26,13:00:00,Cancelled,250,135,21,1.9
